VERSE,SCRIPTURE
Verse 2,"Njengalokhu izintaba zihaqa iJerusalema, kanjalo uJehova uhaqa abantu bakhe kalokhu kuze kube phakade.  "
Verse 3,"Ngokuba intonga yababi ayinakuhlala phezu kwesabelo sabalungileyo, funa abalungileyo belulele izandla zabo kokubi.  "
Verse 4,"Jehova, yenza okuhle kubo abalungileyo nabaqotho ezinhliziyweni zabo.  "
Verse 5,Kepha abaphambukela ezindleleni zabo eziyizinsongensonge uJehova uzakubahambisa kanye nabenza okubi. Ukuthula makube phezu kuka-Israyeli.
Verse 6,
Verse 7,
Verse 8,
Verse 1,"Lapho uJehova abuyisa ukuthunjwa kweSiyoni, sasinjengabaphuphayo.  "
Verse 2,Umlomo wethu wawusugcwala ukuhleka nolimi lwethu ukuhuba; bathi phakathi kwabezizwe: UJehova ubenzele izinto ezinkulu.  
Verse 3,"UJehova usenzele izinto ezinkulu, sajabula.  "
Verse 4,"Buyisa, Jehova, ukuthunjwa kwethu njengemifula yaseningizimu.  "
Verse 5,Abahlwanyela ngezinyembezi bayakuvuna ngokuthokoza.  
Verse 6,"Ohamba ekhala izinyembezi, ephethe imbewu yokuhlwanyela, uyakubuya ngokuthokoza, ephethe izinyanda zakhe."
Verse 7,
Verse 8,
Verse 9,
Verse 10,
Verse 1,"Uma uJehova engayakhi indlu, basebenzela ize abayakhayo; uma uJehova engalondolozi umuzi, umlindi wawo ulindela ize.  "
Verse 2,"Kuyize kini ukuba nivuke ekuseni, nephuze ukuphumula, nidle isinkwa sezinhlupheko, ngokuba uyamupha othandiweyo wakhe esalele.  "
Verse 3,"Bheka, abantwana bayifa elivela kuJehova, isithelo sesisu singumvuzo.  "
Verse 4,Njengemicibisholo esandleni seqhawe banjalo abantwana bobusha.  
Verse 5,Ibusisiwe indoda emgodla wayo ugcwele bona; abayikujabha lapho bekhuluma nezitha zabo esangweni.
Verse 6,
Verse 7,
Verse 8,
Verse 1,"Babusisiwe bonke abamesabayo uJehova, abahamba ngezindlela zakhe.  "
Verse 2,Ngokuba uyakudla umsebenzi wezandla zakho; uyakuba nenhlanhla nempumelelo.  
Verse 3,"Umkakho uyakuba njengomnqumo othelayo phakathi kwendlu yakho, abantwana bakho babe njengezithombo zomnqumo, bezungeza itafula lakho.  "
Verse 4,"Ngokuba bheka, kanjalo iyakubusiswa indoda emesabayo uJehova.  "
Verse 5,UJehova makakubusise eseSiyoni; uyakubona inhlanhla yaseJerusalema zonke izinsuku zokuphila kwakho.  
Verse 6,Uyakubona abantwana babantwana bakho. Ukuthula makube phezu kuka-Israyeli.
Verse 7,
Verse 8,
Verse 9,
Verse 1,"Bangihluphile kaningi kwasebusheni bami, makasho njalo u-Israyeli.  "
Verse 2,"Bangihluphile kakhulu, nokho abangahlulanga.  "
Verse 3,"Abalimi balima emhlane wami, benza ibe mide imisele yabo.  "
Verse 4,UJehova ulungile; unqumile izintambo zababi.  
Verse 5,"Mabajabhiswe, babuyiselwe emuva bonke abazonda iSiyoni.  "
Verse 6,"Mababe njengotshani ophahleni, obubuna bungakakhuli.  "
Verse 7,"Ovunayo akagcwalisi ngabo isandla sakhe, nobopha izinyanda izingalo zakhe.  "
Verse 8,Abadlulayo abasho ukuthi: “Isibusiso sikaJehova masibe phezu kwenu; siyanibusisa egameni likaJehova.”
Verse 9,
Verse 10,
Verse 11,
Verse 1,Ngikhala kuwe Jehova ngisotweni phansi.  
Verse 2,"Nkosi, yizwa izwi lami; izindlebe zakho mazilalele izwi lokuncenga kwami.  "
Verse 3,"Uma wena Jehova uqaphela iziphambeko, Nkosi, ngubani ongema na?  "
Verse 4,"Kepha ukuthethelela kukuwe, ukuze wesatshwe.  "
Verse 5,"Ngiyalindela uJehova, umphefumulo wami uyalinda; ngiyalethemba izwi lakhe.  "
Verse 6,Umphefumulo wami uyalindela iNkosi kunabalindi belindela ukusa.  
Verse 7,"U-Israyeli makamethembe uJehova, ngokuba umusa ukuJehova, nokukhulula okuningi kukuye.  "
Verse 8,Uyakumhlenga u-Israyeli eziphambekweni zakhe zonke.
Verse 9,
Verse 10,
Verse 11,
Verse 12,
Verse 13,
Verse 1,"Jehova, inhliziyo yami ayikhukhumali, amehlo ami awaziphakamisi; angingeni ezindabeni ezinkulu nasezintweni ezingahlulayo.  "
Verse 2,"Ngiduduzile, ngawuthulisa umphefumulo wami; njengomntwana olunyuliweyo kunina, njengolumulekileyo, unjalo umphefumulo wami phakathi kwami.  "
Verse 3,"Israyeli, yethemba uJehova kusukela kulesi sikhathi kuze kube phakade."
Verse 1,"Jehova, mkhumbulele uDavide zonke izinhlupheko zakhe  "
Verse 2,"ukuthi wafunga kuJehova, wenza isithembiso kuye onguMninimandla kaJakobe, ethi:  "
Verse 3,“Angiyikungena etendeni lendlu yami; angiyikwenyukela embhedeni wami;  
Verse 4,"angiyikunika amehlo ami ubuthongo, nezinkophe zami ukozela  "
Verse 5,"ngingakatholeli uJehova indawo, indlu yonguMninimandla kaJakobe.”  "
Verse 6,"Bheka, sizwile ngakho e-Efratha, sakufumana ezweni laseJari.  "
Verse 7,"“Masingene endlini yakhe, sikhuleke ngasesenabelweni sezinyawo zakhe.  "
Verse 8,"Vuka, Jehova, uye ekuphumuleni kwakho, wena nomphongolo wamandla akho.  "
Verse 9,"Abapristi bakho mabembeswe ukulunga, abangcwele bakho bethabe.”  "
Verse 10,Ngenxa yenceku yakho uDavide mawungaphenduli ubuso bogcotshiweyo wakho.  
Verse 11,"UJehova ufungile kuDavide ngeqiniso, akabuyi kukho, ethi: “Owenzalo yomzimba wakho ngiyakumbeka esihlalweni sakho sobukhosi.  "
Verse 12,"Uma abantwana bakho begcina isivumelwano sami nobufakazi bami engiyakubafundisa bona, khona abantwana babo bayakuhlala esihlalweni sakho kuze kube phakade.”  "
Verse 13,Ngokuba uJehova ukhethile iSiyoni; ulithandile libe yindawo yakhe yokuhlala:  
Verse 14,"“Yona ingeyokuphumula kwami kuze kube phakade; lapha ngiyakuhlala khona, ngokuba ngiyifunile.  "
Verse 15,Ngiyakubusisa kakhulu ukudla kwalo; abampofu balo ngiyakubasuthisa ngesinkwa.  
Verse 16,Abapristi balo ngiyakubembesa insindiso; abangcwele balo bayakumemeza nokumemeza ngenjabulo.  
Verse 17,"“Ngiyakuhlumisa uphondo lukaDavide, ogcotshiweyo wami ngimlungisele isibani.  "
Verse 18,"Izitha zalo ngiyakuzembesa ihlazo, kepha kuyena uqobo umqhele wakhe uyakukhazimula.”"
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 24,
Verse 25,
Verse 26,
Verse 27,
Verse 28,
Verse 1,"Bheka, kuhle, kumnandi kangaka ukuba abazalwane bahlalisane ndawonye bemunye.  "
Verse 2,"Kufana namafutha amahle ekhanda ehlela esilevini, isilevu sika-Aroni, ehlela nasemphethweni wezambatho zakhe.  "
Verse 3,"Kufana namazolo aseHermoni ehlela ezintabeni zaseSiyoni. Ngokuba uJehova wayaleza khona isibusiso, yebo, ukuphila kuze kube phakade."
Verse 4,
Verse 1,"Bhekani, nibonge uJehova nina nonke zinceku zikaJehova enimi endlini kaJehova ebusuku.  "
Verse 2,"Phakamiselani izandla zenu endlini engcwele, nimbonge uJehova.  "
Verse 3,"UJehova makakubusise eseSiyoni, yena owenzile izulu nomhlaba."
Verse 4,
Verse 5,
Verse 6,
Verse 1,Haleluya! Dumisani igama likaJehova; mdumiseni nina zinceku zikaJehova  
Verse 2,enimi endlini kaJehova emagcekeni endlu kaNkulunkulu wethu.  
Verse 3,"Dumisani uJehova, ngokuba uJehova muhle; hubelani igama lakhe, ngokuba limnandi.  "
Verse 4,"Ngokuba uJehova uzikhethele uJakobe, no-Israyeli ukuba abe yimfuyo yakhe.  "
Verse 5,Impela ngiyazi ukuthi uJehova mkhulu nokuthi iNkosi yethu iphezu kwabo bonke onkulunkulu.  
Verse 6,"Konke uJehova akuthandayo uyakwenza ezulwini nasemhlabeni, emanzini nasezinzulwini zonke.  "
Verse 7,"Ukhuphula izinkungu emikhawulweni yomhlaba, wenza imibani kube yimvula; ukhipha umoya ezingotsheni zakhe.  "
Verse 8,"Washaya amazibulo aseGibithe, awabantu kanye nawezilwane.  "
Verse 9,"Wathuma izibonakaliso nezimangaliso phakathi kwakho, Gibithe, phezu kukaFaro nezinceku zakhe zonke.  "
Verse 10,"Washaya izizwe ezinkulu, wabulala amakhosi anamandla:  "
Verse 11,"uSihoni inkosi yama-Amori, no-Ogi inkosi yaseBashani, nemibuso yonke yaseKhanani.  "
Verse 12,"Wanika izwe labo laba yifa, laba yifa lika-Israyeli, isizwe sakhe.  "
Verse 13,"Jehova, igama lakho limi phakade; isikhumbuzo sakho, Jehova, sisezizukulwaneni ngezizukulwane.  "
Verse 14,"Ngokuba uJehova uyakwahlulela abantu bakhe, ahawukele izinceku zakhe.  "
Verse 15,"Izithombe zabezizwe ziyisiliva negolide, umsebenzi wezandla zomuntu.  "
Verse 16,"Umlomo zinawo, kepha azikhulumi; amehlo zinawo, kodwa aziboni.  "
Verse 17,"Izindlebe zinazo, kepha azizwa, nomoya awukho emlonyeni wazo.  "
Verse 18,"Abazenzayo bayafana nazo, bonke abazethembayo.  "
Verse 19,"Wena ndlu ka-Israyeli, mbonge uJehova; wena ndlu ka-Aroni, mbonge uJehova.  "
Verse 20,"Wena ndlu kaLevi, mbonge uJehova; nina enimesabayo uJehova, mbongeni uJehova.  "
Verse 21,"UJehova makabongwe eSiyoni, yena owakhe eJerusalema. Haleluya!"
Verse 22,
Verse 23,
Verse 24,
Verse 25,
Verse 26,
Verse 27,
Verse 28,
Verse 29,
Verse 30,
Verse 31,
Verse 32,
Verse 33,
Verse 34,
Verse 35,
Verse 36,
Verse 1,"Bongani uJehova, ngokuba muhle, ngokuba umusa wakhe umi phakade.  "
Verse 2,"Bongani uNkulunkulu wawonkulunkulu, ngokuba umusa wakhe umi phakade.  "
Verse 3,"Bongani iNkosi yamakhosi, ngokuba umusa wayo umi phakade;  "
Verse 4,"yona engoyedwa owenza izimangaliso ezinkulu, ngokuba umusa wakhe umi phakade;  "
Verse 5,"owenzile izulu ngokuhlakanipha, ngokuba umusa wakhe umi phakade;  "
Verse 6,"owendlala umhlaba phezu kwamanzi, ngokuba umusa wakhe umi phakade;  "
Verse 7,"owenza izinkanyiso ezinkulu, ngokuba umusa wakhe umi phakade;  "
Verse 8,"ilanga ukuba libuse emini, ngokuba umusa wakhe umi phakade;  "
Verse 9,"inyanga nezinkanyezi ukuba zibuse ebusuku, ngokuba umusa wakhe umi phakade;  "
Verse 10,"owalishaya iGibithe, amazibulo alo, ngokuba umusa wakhe umi phakade;  "
Verse 11,"owamkhipha u-Israyeli phakathi kwabo, ngokuba umusa wakhe umi phakade;  "
Verse 12,"ngesandla esinamandla nangengalo eyeluliweyo, ngokuba umusa wakhe umi phakade;  "
Verse 13,"owahlukanisa kabili uLwandle Olubomvu, ngokuba umusa wakhe umi phakade;  "
Verse 14,"owawelisa u-Israyeli phakathi kwalo, ngokuba umusa wakhe umi phakade;  "
Verse 15,"owachitha uFaro nempi yakhe eLwandle Olubomvu, ngokuba umusa wakhe umi phakade;  "
Verse 16,"owahola abantu bakhe ehlane, ngokuba umusa wakhe umi phakade;  "
Verse 17,"owashaya amakhosi amakhulu, ngokuba umusa wakhe umi phakade;  "
Verse 18,"owabulala amakhosi adumileyo, ngokuba umusa wakhe umi phakade;  "
Verse 19,"uSihoni inkosi yama-Amori, ngokuba umusa wakhe umi phakade;  "
Verse 20,"no-Ogi inkosi yaseBashani, ngokuba umusa wakhe umi phakade;  "
Verse 21,"owanika izwe labo laba yifa, ngokuba umusa wakhe umi phakade;  "
Verse 22,"laba yifa lika-Israyeli inceku yakhe, ngokuba umusa wakhe umi phakade;  "
Verse 23,"owasikhumbula sisephansi, ngokuba umusa wakhe umi phakade;  "
Verse 24,"owasikhulula ezitheni zethu, ngokuba umusa wakhe umi phakade;  "
Verse 25,"onika inyama yonke ukudla, ngokuba umusa wakhe umi phakade.  "
Verse 26,"Bongani uNkulunkulu wezulu, ngokuba umusa wakhe umi phakade."
Verse 27,
Verse 28,
Verse 29,
Verse 30,
Verse 31,
Verse 32,
Verse 33,
Verse 34,
Verse 35,
Verse 36,
Verse 37,
Verse 38,
Verse 39,
Verse 40,
Verse 41,
Verse 1,"Ngasemifuleni yaseBabele sahlala khona, sakhala, lapho sikhumbula iSiyoni.  "
Verse 2,Amahabhu* ethu sawaphanyeka eminyezaneni ephakathi kwalo.  
Verse 3,"Ngokuba abasithumbileyo bacela ukuba sihlabelele igama, nabahluphi bethu bafuna injabulo, bethi: “Sihlabeleleni elinye lamagama aseSiyoni.”  "
Verse 4,Siyakuhlabelela kanjani ihubo likaJehova kwelinye izwe na?  
Verse 5,"Uma ngikhohlwa wena Jerusalema, masizikhohlwe isandla sami sokunene.  "
Verse 6,"Ulimi lwami malunamathele olwangeni lwami, uma ngingakukhumbuli, uma ngingaphakamisi iJerusalema phezu kwentokozo yami enkulu.  "
Verse 7,"Khumbula, Jehova, usuku lweJerusalema, ngenxa yabantwana bakwa-Edomi abathi: “Dilizani, dilizani, kuze kube sesisekelweni salo.”  "
Verse 8,"Ndodakazi yaseBabele, wena oyakubhujiswa, ubusisiwe oyakuphindisela kuwe izenzo zakho owazenza kithina.  "
Verse 9,"Ubusisiwe oyakubamba abancane bakho, abaphahlaze edwaleni."
Verse 10,
Verse 11,
Verse 12,
Verse 1,Ngiyakukubonga ngenhliziyo yami yonke; phambi kwawonkulunkulu ngiyakukuhubela.  
Verse 2,"Ngiyakukhuleka phambi kwethempeli lakho elingcwele, ngibonge igama lakho ngenxa yomusa wakho neqiniso lakho, ngokuba phezu kwakho konke uphakamisile igama lakho nezwi lakho.  "
Verse 3,"Ngosuku engakhala ngalo wangiphendula; wangiqunga isibindi, wangipha amandla emphefumulweni wami.  "
Verse 4,"Onke amakhosi omhlaba ayakukubonga, Jehova, lapho ezwile amazwi omlomo wakho.  "
Verse 5,"Yebo, ayakuhlabelela ngezindlela zikaJehova, ngokuba inkulu inkazimulo kaJehova.  "
Verse 6,"Ngokuba noma uJehova ephakeme, uyanakekela nokho ophansi; uyamazi ozidlayo ekude.  "
Verse 7,"Noma ngihamba phakathi kwenhlupheko, uyakungiphilisa; uyakwelulela isandla sakho olakeni lwezitha zami, esokunene sakho singisindise.  "
Verse 8,"UJehova uyakufeza okwami; Jehova, umusa wakho umi phakade; ungashiyi imisebenzi yezandla zakho."
Verse 9,
Verse 10,
Verse 11,
Verse 12,
Verse 13,
Verse 14,
Verse 1,"Jehova, uyangihlolisisa, uyangazi.  "
Verse 2,"Uyakwazi ukuhlala kwami nokuvuka kwami, uqonda umcabango wami ukude.  "
Verse 3,"Uyaphenya ukuhamba kwami nokulala kwami, wazana nezindlela zonke zami.  "
Verse 4,"Ngokuba alikho izwi olimini lwami, Jehova, ongalaziyo ngokupheleleyo.  "
Verse 5,"Ungizungezile ngasemuva nangaphambili, wabeka isandla sakho phezu kwami.  "
Verse 6,"Ukwazi okunjalo kuyangimangalisa; kuphakeme, anginakufinyelela kukho.  "
Verse 7,"Ngiyakuyaphi, ngisuke emoyeni wakho, na? Ngiyakubalekelaphi, ngimuke ebusweni bakho, na?  "
Verse 8,"Uma ngikhuphukela ezulwini, wena ulapho; uma ngendlala icansi lami endaweni yabafileyo, nangu wena.  "
Verse 9,"Uma ngithabatha amaphiko okusa, ngiye ngihlale emikhawulweni yolwandle,  "
Verse 10,"nalapho isandla sakho siyakungihola, esokunene sakho singibambe.  "
Verse 11,"Uma bengithi: “Ubumnyama mabungehlele, ukukhanya kube ngubusuku kimi,”  "
Verse 12,"ubumnyama bebungayikuba mnyama kuwe, ngokuba ubusuku bebuyakukhanya njengemini, ubumnyama bufane nokukhanya.  "
Verse 13,"Ngokuba wena uzenzile izinso zami, wangaluka esiswini sikamame.  "
Verse 14,"Ngiyakukubonga, ngokuba ngenziwa ngokwesabekayo nangokumangalisayo; imisebenzi yakho iyamangalisa; umphefumulo wami uyakwazi kahle.  "
Verse 15,"Amathambo ami ayengafihlekile kuwe, lapho ngenziwa ekusithekeni, ngibunjwa ezindaweni ezijulileyo zomhlaba.  "
Verse 16,"Amehlo akho angibona ngiseyihlule; zonke izinsuku zami zalotshwa encwadini yakho, zanqunywa, lungakafiki nolulodwa kuzo.  "
Verse 17,"Imicabango yakho, Nkulunkulu, ingamagugu kimi; bukhulu kangaka ubuningi bayo.  "
Verse 18,"Uma bengiyakuyibala, miningi kunesihlabathi; lapho ngivuka, bengiyakuba nawe.  "
Verse 19,"Sengathi ungabulala ababi, Nkulunkulu; ngalokho sukani kimi nina bantu begazi.  "
Verse 20,"Bakhuluma ngamacebo ngawe, baliphatha ngeze igama lakho.  "
Verse 21,"Jehova, angibazondi abakuzondayo na? Anginengwa ngabakuvukelayo na?  "
Verse 22,Ngiyabazonda ngenzondo epheleleyo; bayizitha kimi.  
Verse 23,"Ngihole, Nkulunkulu, wazi inhliziyo yami; ngilinge, wazi imicabango yami,  "
Verse 24,"ubone, uma kukhona indlela yosizi kimi, ungiholele endleleni yaphakade."
Verse 25,
Verse 26,
Verse 27,
Verse 28,
Verse 29,
Verse 30,
Verse 31,
Verse 32,
Verse 33,
Verse 34,
Verse 35,
Verse 1,"Ngikhulule, Jehova, kumuntu omubi, ngilondoloze kumuntu oyisidlwangudlwangu.  "
Verse 2,Baceba okubi enhliziyweni yabo; izinsuku zonke baviva impi.  
Verse 3,Bayalola ulimi lwabo njengenyoka; Sela*  
Verse 4,"Ngilondoloze ezandleni zomubi, ngilinde kumuntu oyisidlwangudlwangu, oceba ukukhuba izinyawo zami.  "
Verse 5,Abazidlayo bangifihlela ugibe; ngezintambo bendlala inetha; Sela*  
Verse 6,"Ngathi kuJehova: “UnguNkulunkulu wami wena.” Yizwa, Jehova, izwi lokunxusa kwami.  "
Verse 7,"Jehova Nkosi yami, mandla ensindiso yami, uvikela ikhanda lami ngosuku lokulwa.  "
Verse 8,"Ungazivumeli, Jehova, izifiso zababi; ungaphumelelisi amacebo abo, Sela*  "
Verse 9,Maqondana nesihlungu sabangizungezayo mabambozwe ngububi bomlomo wabo.  
Verse 10,"Amalahle ashisayo mawawele phezu kwabo; mabaphonswe emlilweni nasemigodini ejulileyo, bangabe besavuka.  "
Verse 11,"Umuntu wamanga makangamiswa emhlabeni; ububi mabuzingele umuntu oyisidlwangudlwangu, abhujiswe.  "
Verse 12,Ngiyazi ukuthi uJehova uyakumela udaba lohluphekayo nokufaneleyo kwabampofu.  
Verse 13,Impela abalungileyo bayakubonga igama lakho; abaqotho bayakuhlala ebusweni bakho.
Verse 14,
Verse 15,
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 1,"Jehova, ngiyakhala kuwe, ngiphuthume; lalela izwi lami, nxa ngikhuleka kuwe.  "
Verse 2,"Umkhuleko wami mawube njengempepho ebusweni bakho, nokuphakanyiswa kwezandla zami njengomnikelo wakusihlwa.  "
Verse 3,"Jehova, bekela umlomo wami umlindi, ugcine umnyango wezindebe zami.  "
Verse 4,"Ungaphenduleli inhliziyo yami entweni embi ukuba ngenze imisebenzi yobubi kanye nabantu abenza okubi, ngingadli izibilebile zabo.  "
Verse 5,"Olungileyo makangishaye, kungumusa kimi; angisole, kungamafutha ekhanda; ikhanda lami malingawenqabi, ngokuba nasebubini babo umkhuleko wami uyobe usekhona.  "
Verse 6,Abahluleli babo bayakuphonswa eweni; bayakuzwa ukuthi amazwi ami amnandi.  
Verse 7,"Njengalokhu umuntu elima, eklaya umhlabathi, amathambo ethu ahlakazekile ngasemlonyeni wendawo yabafileyo.  "
Verse 8,Kepha amehlo ami akuwe Jehova Nkosi yami; ngiyakwethemba wena; ungathululi umphefumulo wami.  
Verse 9,"Ngihlenge ogibeni abangibekele lona, nasezihibeni zabenza okubi.  "
Verse 10,"Ababi mabawele emanetheni abo, mina ngidlule kuwo."
Verse 11,
Verse 12,
Verse 13,
Verse 14,
Verse 15,
Verse 16,
Verse 1,"Ngiyakhala kuJehova ngezwi lami, ngincenga uJehova ngezwi lami.  "
Verse 2,"Ngiyathulula ebusweni bakhe isikhalo sami, ngibonakalisa kuye inhlupheko yami.  "
Verse 3,"Lapho umoya wami udangala phakathi kwami, wena uyawazi umkhondo wami; endleleni engihamba ngayo bangifihlele ugibe.  "
Verse 4,"Bheka ngakwesokunene sami, ubone ukuthi akakho onginakekelayo; isiphephelo singiphuthele, akakho okhathalela umphefumulo wami.  "
Verse 5,"Ngikhala kuwe Jehova, ngithi: “Wena uyisiphephelo sami nesabelo sami ezweni labaphilayo.”  "
Verse 6,"Lalela ukukhala kwami, ngokuba ngicindezelekile kakhulu; ngikhulule kubo abangizingelayo, ngokuba banamandla kunami.  "
Verse 7,"Khipha umphefumulo wami etilongweni ukuba ngibonge igama lakho; abalungileyo bayakungizungeza, ngokuba uyakungiphatha kahle."
Verse 8,
Verse 9,
Verse 10,
Verse 11,
Verse 1,"Jehova, yizwa umkhuleko wami, ubeke indlebe ekuncengeni kwami; ungiphendule ngokuthembeka kwakho nokulunga kwakho.  "
Verse 2,"Ungangeni ekwahluleleni nenceku yakho, ngokuba akukho muntu okhona olungile emehlweni akho.  "
Verse 3,"Ngokuba isitha siyazingela umphefumulo wami, sicindezela phansi emhlabathini ukuphila kwami; singihlalisile ebumnyameni njengabakade bafa.  "
Verse 4,Umoya wami uphelile kimi; inhliziyo yami igongobele phakathi kwami.  
Verse 5,"Ngiyakhumbula izinsuku zasendulo, ngizindla ngemisebenzi yakho yonke, ngicabange ngezenzo zezandla zakho.  "
Verse 6,Ngiyazelulela izandla zami kuwe; umphefumulo wami womela wena Sela*  
Verse 7,"Shesha ungiphendule, Jehova; umoya wami uyaphela; ungangifihleli ubuso bakho, funa ngifane nabashona egodini.  "
Verse 8,"Ngizwise umusa wakho ekuseni, ngokuba ngiyethemba kuwe; ngazise indlela engifanele ukuhamba ngayo, ngokuba ngiphakamisela kuwe umphefumulo wami.  "
Verse 9,"Ngikhulule ezitheni zami; Jehova, ngicashe kuwe.  "
Verse 10,"Ngifundise ukwenza intando yakho, ngokuba wena unguNkulunkulu wami; umoya wakho omuhle mawungihole emhlabathini olelezekileyo.  "
Verse 11,"Jehova, ngiphilise ngenxa yegama lakho, ngokulunga kwakho uwukhiphe umphefumulo wami ekuhluphekeni.  "
Verse 12,"Zinqume izitha zami ngomusa wakho, ubabhubhise bonke abahlupha umphefumulo wami, ngokuba ngiyinceku yakho."
Verse 13,
Verse 14,
Verse 15,
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 1,"Makabongwe uJehova, idwala lami, ofundisa izandla zami ukuhlasela neminwe yami ukulwa,  "
Verse 2,"umusa wami nenqaba yami, umbhoshongo wami ophakemeyo nomkhululi wami, isihlangu sami, nengiphephela kuye, nothobisa abantu bami phansi kwami.  "
Verse 3,"Jehova, uyini umuntu ukuba umazi, nendodana yomuntu ukuba uyikhumbule, na?  "
Verse 4,Umuntu ufana nomoya; izinsuku zakhe zinjengethunzi elidlulayo.  
Verse 5,"Thobisa amazulu akho, Jehova, wehle; thinta izintaba, zithunqe.  "
Verse 6,"Imibani mayinyazime, ubahlakaze; thuma imicibisholo yakho, ubaphithizise.  "
Verse 7,"Yelula isandla sakho phezulu, ungikhulule, ungophule emanzini amakhulu nasesandleni sabafokazi  "
Verse 8,"abamlomo wabo ukhuluma inkohliso, nesandla sabo sokunene singesokunene samanga.  "
Verse 9,Ngiyakuhlabelela kuwe Nkulunkulu isihlabelelo esisha; ngogubhu olunezintambo eziyishumi ngiyakukuhubela.  
Verse 10,"Nguye onika amakhosi insindiso, okhulula inceku yakhe uDavide enkembeni elimazayo.  "
Verse 11,"Ngikhulule, ungophule esandleni sabafokazi abamlomo wabo ukhuluma inkohliso, nesandla sabo sokunene singesokunene samanga.  "
Verse 12,"Lapho amadodana ethu enjengezithombo ezikhulileyo ebusheni bazo, namadodakazi ethu enjengamatshe amagumbi abaziwe ngendlela yokwakhiwa kwezindlu zamakhosi;  "
Verse 13,"lapho izingobo zethu zigcwele, ziveza izinhlobo ngezinhlobo, nezimvu zethu zizala ngezinkulungwane, yebo, ngezinkulungwane eziyishumi emadlelweni ethu;  "
Verse 14,"lapho izinkabi zethu zithweswe kakhulu, nalapho kungekho ukufohla kwesitha nokungena empini nezikhalo ezitaladini zethu,  "
Verse 15,babusisiwe abantu abanjalo; babusisiwe abantu abaNkulunkulu wabo unguJehova.
Verse 16,
Verse 17,
Verse 18,
Verse 19,
Verse 20,
Verse 21,
Verse 22,
Verse 23,
Verse 24,
Verse 1,"Ngiyakukuphakamisa wena Nkulunkulu wami, Nkosi, ngilituse igama lakho phakade naphakade.  "
Verse 2,"Imihla yonke ngiyakukubonga, ngilidumise igama lakho phakade naphakade.  "
Verse 3,"Mkhulu uJehova, umelwe ukudunyiswa kakhulu; ubukhulu bakhe abuphenyisiseki.  "
Verse 4,"Isizukulwane siyakubabaza kwesinye imisebenzi yakho, simemezele izenzo zakho zamandla.  "
Verse 5,Ngiyakuzindla ngenkazimulo nodumo lobukhosi bakho nangezimangaliso zakho.  
